date,phc_id,drug_id,opening_stock,received_qty,dispensed_qty,closing_stock,reorder_point,safety_stock
2024-10-14,PHC_013,ANTIVENOM_VIAL,37,0,1,36,10,25
2024-10-14,PHC_013,INSULIN_VIAL,41,0,5,36,40,80
2024-10-14,PHC_013,ORAL_REHYDRATION_IV,277,0,7,270,80,150
2024-10-14,PHC_013,MEASLES_VACCINE,410,0,2,408,150,300
2024-10-14,PHC_013,ANTIHISTAMINE,632,0,5,627,200,400
2024-10-14,PHC_013,IBUPROFEN_400MG,258,0,18,240,300,600
2024-10-14,PHC_013,COUGH_SYRUP,130,0,8,122,100,200
2024-10-14,PHC_013,ANTIDIARRHEAL,186,0,9,177,150,300
2024-10-14,PHC_013,DENGUE_TEST_KIT,103,0,3,100,50,120
2024-10-14,PHC_013,TETANUS_TOXOID,287,0,1,286,100,200
2024-10-14,PHC_013,ORAL_ANTIBIOTIC_PEDIATRIC,242,0,5,237,150,300
2024-10-14,PHC_014,ORS_SACHET,652,0,3,649,200,400
2024-10-14,PHC_014,PARACETAMOL_500MG,759,0,11,748,500,1000
2024-10-14,PHC_014,AMOXICILLIN_500MG,508,0,5,503,300,600
2024-10-14,PHC_014,ANTIMALARIAL_ACT,327,0,1,326,100,250
2024-10-14,PHC_014,ANTIVENOM_VIAL,23,0,0,23,10,25
2024-10-14,PHC_014,INSULIN_VIAL,108,0,2,106,40,80
2024-10-14,PHC_014,ORAL_REHYDRATION_IV,224,0,1,223,80,150
2024-10-14,PHC_014,MEASLES_VACCINE,427,0,0,427,150,300
2024-10-14,PHC_014,ANTIHISTAMINE,487,0,0,487,200,400
2024-10-14,PHC_014,IBUPROFEN_400MG,276,0,8,268,300,600
2024-10-14,PHC_014,COUGH_SYRUP,144,0,3,141,100,200
2024-10-14,PHC_014,ANTIDIARRHEAL,227,0,2,225,150,300
2024-10-14,PHC_014,DENGUE_TEST_KIT,98,0,0,98,50,120
2024-10-14,PHC_014,TETANUS_TOXOID,201,0,1,200,100,200
2024-10-14,PHC_014,ORAL_ANTIBIOTIC_PEDIATRIC,153,0,4,149,150,300
2024-10-14,PHC_015,ORS_SACHET,478,0,14,464,200,400
2024-10-14,PHC_015,PARACETAMOL_500MG,1320,0,32,1288,500,1000
2024-10-14,PHC_015,AMOXICILLIN_500MG,447,0,17,430,300,600
2024-10-14,PHC_015,ANTIMALARIAL_ACT,276,0,8,268,100,250
2024-10-14,PHC_015,ANTIVENOM_VIAL,20,0,0,20,10,25
2024-10-14,PHC_015,INSULIN_VIAL,88,0,4,84,40,80
2024-10-14,PHC_015,ORAL_REHYDRATION_IV,126,0,5,121,80,150
2024-10-14,PHC_015,MEASLES_VACCINE,229,0,3,226,150,300
2024-10-14,PHC_015,ANTIHISTAMINE,576,0,9,567,200,400
2024-10-14,PHC_015,IBUPROFEN_400MG,726,0,20,706,300,600
2024-10-14,PHC_015,COUGH_SYRUP,255,0,9,246,100,200
2024-10-14,PHC_015,ANTIDIARRHEAL,190,0,11,179,150,300
2024-10-14,PHC_015,DENGUE_TEST_KIT,126,0,0,126,50,120
2024-10-14,PHC_015,TETANUS_TOXOID,164,0,5,159,100,200
2024-10-14,PHC_015,ORAL_ANTIBIOTIC_PEDIATRIC,205,0,10,195,150,300
2024-10-15,PHC_001,ORS_SACHET,483,0,21,462,200,400
2024-10-15,PHC_001,PARACETAMOL_500MG,567,0,32,535,500,1000
2024-10-15,PHC_001,AMOXICILLIN_500MG,399,0,14,385,300,600
2024-10-15,PHC_001,ANTIMALARIAL_ACT,265,0,6,259,100,250
2024-10-15,PHC_001,ANTIVENOM_VIAL,36,0,1,35,10,25
2024-10-15,PHC_001,INSULIN_VIAL,109,0,3,106,40,80
2024-10-15,PHC_001,ORAL_REHYDRATION_IV,245,0,8,237,80,150
2024-10-15,PHC_001,MEASLES_VACCINE,494,0,3,491,150,300
2024-10-15,PHC_001,ANTIHISTAMINE,411,0,13,398,200,400
2024-10-15,PHC_001,IBUPROFEN_400MG,413,0,24,389,300,600
2024-10-15,PHC_001,COUGH_SYRUP,162,0,9,153,100,200
2024-10-15,PHC_001,ANTIDIARRHEAL,521,0,20,501,150,300
2024-10-15,PHC_001,DENGUE_TEST_KIT,83,0,2,81,50,120
2024-10-15,PHC_001,TETANUS_TOXOID,280,0,6,274,100,200
2024-10-15,PHC_001,ORAL_ANTIBIOTIC_PEDIATRIC,213,0,2,211,150,300
2024-10-15,PHC_002,ORS_SACHET,596,0,13,583,200,400
2024-10-15,PHC_002,PARACETAMOL_500MG,1386,0,20,1366,500,1000
2024-10-15,PHC_002,AMOXICILLIN_500MG,420,0,8,412,300,600
2024-10-15,PHC_002,ANTIMALARIAL_ACT,218,0,3,215,100,250
2024-10-15,PHC_002,ANTIVENOM_VIAL,19,0,0,19,10,25
2024-10-15,PHC_002,INSULIN_VIAL,96,0,2,94,40,80
2024-10-15,PHC_002,ORAL_REHYDRATION_IV,303,0,4,299,80,150
2024-10-15,PHC_002,MEASLES_VACCINE,343,0,2,341,150,300
2024-10-15,PHC_002,ANTIHISTAMINE,711,0,15,696,200,400
2024-10-15,PHC_002,IBUPROFEN_400MG,855,0,23,832,300,600
2024-10-15,PHC_002,COUGH_SYRUP,283,0,4,279,100,200
2024-10-15,PHC_002,ANTIDIARRHEAL,323,0,12,311,150,300
2024-10-15,PHC_002,DENGUE_TEST_KIT,68,0,1,67,50,120
2024-10-15,PHC_002,TETANUS_TOXOID,224,0,1,223,100,200
2024-10-15,PHC_002,ORAL_ANTIBIOTIC_PEDIATRIC,306,0,1,305,150,300
2024-10-15,PHC_003,ORS_SACHET,688,0,11,677,200,400
2024-10-15,PHC_003,PARACETAMOL_500MG,1802,0,21,1781,500,1000
2024-10-15,PHC_003,AMOXICILLIN_500MG,937,0,6,931,300,600
2024-10-15,PHC_003,ANTIMALARIAL_ACT,186,0,1,185,100,250
2024-10-15,PHC_003,ANTIVENOM_VIAL,30,0,0,30,10,25
2024-10-15,PHC_003,INSULIN_VIAL,108,0,2,106,40,80
2024-10-15,PHC_003,ORAL_REHYDRATION_IV,155,0,5,150,80,150
2024-10-15,PHC_003,MEASLES_VACCINE,322,0,1,321,150,300
2024-10-15,PHC_003,ANTIHISTAMINE,329,0,3,326,200,400
2024-10-15,PHC_003,IBUPROFEN_400MG,802,0,12,790,300,600
2024-10-15,PHC_003,COUGH_SYRUP,215,0,0,215,100,200
2024-10-15,PHC_003,ANTIDIARRHEAL,310,0,8,302,150,300
2024-10-15,PHC_003,DENGUE_TEST_KIT,62,0,0,62,50,120
2024-10-15,PHC_003,TETANUS_TOXOID,187,0,3,184,100,200
2024-10-15,PHC_003,ORAL_ANTIBIOTIC_PEDIATRIC,228,0,4,224,150,300
2024-10-15,PHC_004,ORS_SACHET,444,0,17,427,200,400
2024-10-15,PHC_004,PARACETAMOL_500MG,1489,0,32,1457,500,1000
2024-10-15,PHC_004,AMOXICILLIN_500MG,286,819,11,1094,300,600
2024-10-15,PHC_004,ANTIMALARIAL_ACT,137,0,4,133,100,250
2024-10-15,PHC_004,ANTIVENOM_VIAL,33,0,0,33,10,25
2024-10-15,PHC_004,INSULIN_VIAL,92,0,5,87,40,80
2024-10-15,PHC_004,ORAL_REHYDRATION_IV,131,0,8,123,80,150
2024-10-15,PHC_004,MEASLES_VACCINE,435,0,2,433,150,300
2024-10-15,PHC_004,ANTIHISTAMINE,438,0,10,428,200,400
2024-10-15,PHC_004,IBUPROFEN_400MG,835,0,14,821,300,600
2024-10-15,PHC_004,COUGH_SYRUP,255,0,4,251,100,200
2024-10-15,PHC_004,ANTIDIARRHEAL,505,0,9,496,150,300
2024-10-15,PHC_004,DENGUE_TEST_KIT,150,0,0,150,50,120
2024-10-15,PHC_004,TETANUS_TOXOID,236,0,0,236,100,200
2024-10-15,PHC_004,ORAL_ANTIBIOTIC_PEDIATRIC,248,0,3,245,150,300
2024-10-15,PHC_005,ORS_SACHET,187,514,23,678,200,400
2024-10-15,PHC_005,PARACETAMOL_500MG,1376,0,35,1341,500,1000
2024-10-15,PHC_005,AMOXICILLIN_500MG,547,0,12,535,300,600
2024-10-15,PHC_005,ANTIMALARIAL_ACT,201,0,9,192,100,250
2024-10-15,PHC_005,ANTIVENOM_VIAL,39,0,0,39,10,25
2024-10-15,PHC_005,INSULIN_VIAL,132,0,4,128,40,80
2024-10-15,PHC_005,ORAL_REHYDRATION_IV,213,0,6,207,80,150
2024-10-15,PHC_005,MEASLES_VACCINE,516,0,0,516,150,300
2024-10-15,PHC_005,ANTIHISTAMINE,545,0,13,532,200,400
2024-10-15,PHC_005,IBUPROFEN_400MG,477,0,22,455,300,600
2024-10-15,PHC_005,COUGH_SYRUP,196,0,7,189,100,200
2024-10-15,PHC_005,ANTIDIARRHEAL,536,0,15,521,150,300
2024-10-15,PHC_005,DENGUE_TEST_KIT,88,0,0,88,50,120
2024-10-15,PHC_005,TETANUS_TOXOID,159,0,3,156,100,200
2024-10-15,PHC_005,ORAL_ANTIBIOTIC_PEDIATRIC,264,0,10,254,150,300
2024-10-15,PHC_006,ORS_SACHET,262,0,20,242,200,400
2024-10-15,PHC_006,PARACETAMOL_500MG,373,1487,35,1825,500,1000
2024-10-15,PHC_006,AMOXICILLIN_500MG,1010,0,14,996,300,600
2024-10-15,PHC_006,ANTIMALARIAL_ACT,190,0,1,189,100,250
2024-10-15,PHC_006,ANTIVENOM_VIAL,19,0,0,19,10,25
2024-10-15,PHC_006,INSULIN_VIAL,54,0,5,49,40,80
2024-10-15,PHC_006,ORAL_REHYDRATION_IV,115,0,7,108,80,150
2024-10-15,PHC_006,MEASLES_VACCINE,283,0,2,281,150,300
2024-10-15,PHC_006,ANTIHISTAMINE,278,0,5,273,200,400
2024-10-15,PHC_006,IBUPROFEN_400MG,551,0,25,526,300,600
2024-10-15,PHC_006,COUGH_SYRUP,307,0,7,300,100,200
2024-10-15,PHC_006,ANTIDIARRHEAL,200,0,10,190,150,300
2024-10-15,PHC_006,DENGUE_TEST_KIT,94,0,0,94,50,120
2024-10-15,PHC_006,TETANUS_TOXOID,186,0,0,186,100,200
2024-10-15,PHC_006,ORAL_ANTIBIOTIC_PEDIATRIC,271,0,11,260,150,300
2024-10-15,PHC_007,ORS_SACHET,532,0,10,522,200,400
2024-10-15,PHC_007,PARACETAMOL_500MG,1441,0,19,1422,500,1000
2024-10-15,PHC_007,AMOXICILLIN_500MG,415,0,4,411,300,600
2024-10-15,PHC_007,ANTIMALARIAL_ACT,203,0,2,201,100,250
2024-10-15,PHC_007,ANTIVENOM_VIAL,33,0,0,33,10,25
2024-10-15,PHC_007,INSULIN_VIAL,90,0,1,89,40,80
2024-10-15,PHC_007,ORAL_REHYDRATION_IV,169,0,5,164,80,150
2024-10-15,PHC_007,MEASLES_VACCINE,411,0,0,411,150,300
2024-10-15,PHC_007,ANTIHISTAMINE,461,0,7,454,200,400
2024-10-15,PHC_007,IBUPROFEN_400MG,988,0,19,969,300,600
2024-10-15,PHC_007,COUGH_SYRUP,103,0,6,97,100,200
2024-10-15,PHC_007,ANTIDIARRHEAL,465,0,9,456,150,300
2024-10-15,PHC_007,DENGUE_TEST_KIT,149,0,1,148,50,120
2024-10-15,PHC_007,TETANUS_TOXOID,208,0,0,208,100,200
2024-10-15,PHC_007,ORAL_ANTIBIOTIC_PEDIATRIC,251,0,4,247,150,300
2024-10-15,PHC_008,ORS_SACHET,638,0,16,622,200,400
2024-10-15,PHC_008,PARACETAMOL_500MG,1698,0,30,1668,500,1000
2024-10-15,PHC_008,AMOXICILLIN_500MG,508,0,12,496,300,600
2024-10-15,PHC_008,ANTIMALARIAL_ACT,331,0,1,330,100,250
2024-10-15,PHC_008,ANTIVENOM_VIAL,35,0,0,35,10,25
2024-10-15,PHC_008,INSULIN_VIAL,36,110,3,143,40,80
2024-10-15,PHC_008,ORAL_REHYDRATION_IV,153,0,6,147,80,150
2024-10-15,PHC_008,MEASLES_VACCINE,348,0,0,348,150,300
2024-10-15,PHC_008,ANTIHISTAMINE,361,0,14,347,200,400
2024-10-15,PHC_008,IBUPROFEN_400MG,374,0,25,349,300,600
2024-10-15,PHC_008,COUGH_SYRUP,297,0,9,288,100,200
2024-10-15,PHC_008,ANTIDIARRHEAL,542,0,9,533,150,300
2024-10-15,PHC_008,DENGUE_TEST_KIT,86,0,0,86,50,120
2024-10-15,PHC_008,TETANUS_TOXOID,208,0,2,206,100,200
2024-10-15,PHC_008,ORAL_ANTIBIOTIC_PEDIATRIC,324,0,14,310,150,300
2024-10-15,PHC_009,ORS_SACHET,561,0,13,548,200,400
2024-10-15,PHC_009,PARACETAMOL_500MG,1721,0,39,1682,500,1000
2024-10-15,PHC_009,AMOXICILLIN_500MG,388,0,12,376,300,600
2024-10-15,PHC_009,ANTIMALARIAL_ACT,202,0,3,199,100,250
2024-10-15,PHC_009,ANTIVENOM_VIAL,24,0,0,24,10,25
2024-10-15,PHC_009,INSULIN_VIAL,65,0,2,63,40,80
2024-10-15,PHC_009,ORAL_REHYDRATION_IV,121,0,7,114,80,150
2024-10-15,PHC_009,MEASLES_VACCINE,202,0,1,201,150,300
2024-10-15,PHC_009,ANTIHISTAMINE,264,0,7,257,200,400
2024-10-15,PHC_009,IBUPROFEN_400MG,804,0,12,792,300,600
2024-10-15,PHC_009,COUGH_SYRUP,285,0,7,278,100,200
2024-10-15,PHC_009,ANTIDIARRHEAL,519,0,11,508,150,300
2024-10-15,PHC_009,DENGUE_TEST_KIT,98,0,4,94,50,120
2024-10-15,PHC_009,TETANUS_TOXOID,175,0,0,175,100,200
2024-10-15,PHC_009,ORAL_ANTIBIOTIC_PEDIATRIC,266,0,6,260,150,300
2024-10-15,PHC_010,ORS_SACHET,208,0,13,195,200,400
2024-10-15,PHC_010,PARACETAMOL_500MG,641,0,26,615,500,1000
2024-10-15,PHC_010,AMOXICILLIN_500MG,733,0,11,722,300,600
2024-10-15,PHC_010,ANTIMALARIAL_ACT,361,0,3,358,100,250
2024-10-15,PHC_010,ANTIVENOM_VIAL,31,0,0,31,10,25
2024-10-15,PHC_010,INSULIN_VIAL,124,0,3,121,40,80
2024-10-15,PHC_010,ORAL_REHYDRATION_IV,271,0,3,268,80,150
2024-10-15,PHC_010,MEASLES_VACCINE,272,0,3,269,150,300
2024-10-15,PHC_010,ANTIHISTAMINE,326,0,5,321,200,400
2024-10-15,PHC_010,IBUPROFEN_400MG,1061,0,15,1046,300,600
2024-10-15,PHC_010,COUGH_SYRUP,196,0,6,190,100,200
2024-10-15,PHC_010,ANTIDIARRHEAL,210,0,10,200,150,300
2024-10-15,PHC_010,DENGUE_TEST_KIT,170,0,1,169,50,120
2024-10-15,PHC_010,TETANUS_TOXOID,319,0,1,318,100,200
2024-10-15,PHC_010,ORAL_ANTIBIOTIC_PEDIATRIC,401,0,11,390,150,300
2024-10-15,PHC_011,ORS_SACHET,351,0,12,339,200,400
2024-10-15,PHC_011,PARACETAMOL_500MG,587,0,21,566,500,1000
2024-10-15,PHC_011,AMOXICILLIN_500MG,918,0,6,912,300,600
2024-10-15,PHC_011,ANTIMALARIAL_ACT,152,0,0,152,100,250
2024-10-15,PHC_011,ANTIVENOM_VIAL,19,0,0,19,10,25
2024-10-15,PHC_011,INSULIN_VIAL,78,0,1,77,40,80
2024-10-15,PHC_011,ORAL_REHYDRATION_IV,100,0,5,95,80,150
2024-10-15,PHC_011,MEASLES_VACCINE,226,0,1,225,150,300
2024-10-15,PHC_011,ANTIHISTAMINE,316,0,7,309,200,400
2024-10-15,PHC_011,IBUPROFEN_400MG,561,0,14,547,300,600
2024-10-15,PHC_011,COUGH_SYRUP,364,0,1,363,100,200
2024-10-15,PHC_011,ANTIDIARRHEAL,534,0,14,520,150,300
2024-10-15,PHC_011,DENGUE_TEST_KIT,112,0,1,111,50,120
2024-10-15,PHC_011,TETANUS_TOXOID,155,0,0,155,100,200
2024-10-15,PHC_011,ORAL_ANTIBIOTIC_PEDIATRIC,498,0,3,495,150,300
2024-10-15,PHC_012,ORS_SACHET,578,0,12,566,200,400
2024-10-15,PHC_012,PARACETAMOL_500MG,1064,0,22,1042,500,1000
2024-10-15,PHC_012,AMOXICILLIN_500MG,836,0,9,827,300,600
2024-10-15,PHC_012,ANTIMALARIAL_ACT,259,0,4,255,100,250
2024-10-15,PHC_012,ANTIVENOM_VIAL,27,0,0,27,10,25
2024-10-15,PHC_012,INSULIN_VIAL,68,0,1,67,40,80
2024-10-15,PHC_012,ORAL_REHYDRATION_IV,225,0,6,219,80,150
2024-10-15,PHC_012,MEASLES_VACCINE,213,0,1,212,150,300
2024-10-15,PHC_012,ANTIHISTAMINE,346,0,5,341,200,400
2024-10-15,PHC_012,IBUPROFEN_400MG,728,0,13,715,300,600
2024-10-15,PHC_012,COUGH_SYRUP,324,0,3,321,100,200
2024-10-15,PHC_012,ANTIDIARRHEAL,338,0,11,327,150,300
2024-10-15,PHC_012,DENGUE_TEST_KIT,79,0,5,74,50,120
2024-10-15,PHC_012,TETANUS_TOXOID,220,0,2,218,100,200
2024-10-15,PHC_012,ORAL_ANTIBIOTIC_PEDIATRIC,167,0,5,162,150,300
2024-10-15,PHC_013,ORS_SACHET,574,0,11,563,200,400
2024-10-15,PHC_013,PARACETAMOL_500MG,1426,0,28,1398,500,1000
2024-10-15,PHC_013,AMOXICILLIN_500MG,675,0,10,665,300,600
2024-10-15,PHC_013,ANTIMALARIAL_ACT,309,0,8,301,100,250
2024-10-15,PHC_013,ANTIVENOM_VIAL,36,0,0,36,10,25
2024-10-15,PHC_013,INSULIN_VIAL,36,105,4,137,40,80
2024-10-15,PHC_013,ORAL_REHYDRATION_IV,270,0,7,263,80,150
2024-10-15,PHC_013,MEASLES_VACCINE,408,0,2,406,150,300
2024-10-15,PHC_013,ANTIHISTAMINE,627,0,4,623,200,400
2024-10-15,PHC_013,IBUPROFEN_400MG,240,0,25,215,300,600
2024-10-15,PHC_013,COUGH_SYRUP,122,0,5,117,100,200
2024-10-15,PHC_013,ANTIDIARRHEAL,177,0,10,167,150,300
2024-10-15,PHC_013,DENGUE_TEST_KIT,100,0,1,99,50,120
2024-10-15,PHC_013,TETANUS_TOXOID,286,0,2,284,100,200
2024-10-15,PHC_013,ORAL_ANTIBIOTIC_PEDIATRIC,237,0,3,234,150,300
2024-10-15,PHC_014,ORS_SACHET,649,0,13,636,200,400
2024-10-15,PHC_014,PARACETAMOL_500MG,748,0,20,728,500,1000
2024-10-15,PHC_014,AMOXICILLIN_500MG,503,0,7,496,300,600
2024-10-15,PHC_014,ANTIMALARIAL_ACT,326,0,2,324,100,250
2024-10-15,PHC_014,ANTIVENOM_VIAL,23,0,0,23,10,25
2024-10-15,PHC_014,INSULIN_VIAL,106,0,2,104,40,80
2024-10-15,PHC_014,ORAL_REHYDRATION_IV,223,0,4,219,80,150
2024-10-15,PHC_014,MEASLES_VACCINE,427,0,2,425,150,300
2024-10-15,PHC_014,ANTIHISTAMINE,487,0,8,479,200,400
2024-10-15,PHC_014,IBUPROFEN_400MG,268,738,16,990,300,600
2024-10-15,PHC_014,COUGH_SYRUP,141,0,2,139,100,200
2024-10-15,PHC_014,ANTIDIARRHEAL,225,0,7,218,150,300
2024-10-15,PHC_014,DENGUE_TEST_KIT,98,0,1,97,50,120
2024-10-15,PHC_014,TETANUS_TOXOID,200,0,1,199,100,200
2024-10-15,PHC_014,ORAL_ANTIBIOTIC_PEDIATRIC,149,0,5,144,150,300
2024-10-15,PHC_015,ORS_SACHET,464,0,20,444,200,400
2024-10-15,PHC_015,PARACETAMOL_500MG,1288,0,46,1242,500,1000
2024-10-15,PHC_015,AMOXICILLIN_500MG,430,0,19,411,300,600
2024-10-15,PHC_015,ANTIMALARIAL_ACT,268,0,6,262,100,250
2024-10-15,PHC_015,ANTIVENOM_VIAL,20,0,0,20,10,25
2024-10-15,PHC_015,INSULIN_VIAL,84,0,4,80,40,80
2024-10-15,PHC_015,ORAL_REHYDRATION_IV,121,0,9,112,80,150
2024-10-15,PHC_015,MEASLES_VACCINE,226,0,1,225,150,300
2024-10-15,PHC_015,ANTIHISTAMINE,567,0,14,553,200,400
2024-10-15,PHC_015,IBUPROFEN_400MG,706,0,25,681,300,600
2024-10-15,PHC_015,COUGH_SYRUP,246,0,7,239,100,200
2024-10-15,PHC_015,ANTIDIARRHEAL,179,0,12,167,150,300
2024-10-15,PHC_015,DENGUE_TEST_KIT,126,0,3,123,50,120
2024-10-15,PHC_015,TETANUS_TOXOID,159,0,0,159,100,200
2024-10-15,PHC_015,ORAL_ANTIBIOTIC_PEDIATRIC,195,0,3,192,150,300
2024-10-16,PHC_001,ORS_SACHET,462,0,28,434,200,400
2024-10-16,PHC_001,PARACETAMOL_500MG,535,0,41,494,500,1000
2024-10-16,PHC_001,AMOXICILLIN_500MG,385,0,22,363,300,600
2024-10-16,PHC_001,ANTIMALARIAL_ACT,259,0,8,251,100,250
2024-10-16,PHC_001,ANTIVENOM_VIAL,35,0,0,35,10,25
2024-10-16,PHC_001,INSULIN_VIAL,106,0,1,105,40,80
2024-10-16,PHC_001,ORAL_REHYDRATION_IV,237,0,8,229,80,150
2024-10-16,PHC_001,MEASLES_VACCINE,491,0,3,488,150,300
2024-10-16,PHC_001,ANTIHISTAMINE,398,0,20,378,200,400
2024-10-16,PHC_001,IBUPROFEN_400MG,389,0,31,358,300,600
2024-10-16,PHC_001,COUGH_SYRUP,153,0,8,145,100,200
2024-10-16,PHC_001,ANTIDIARRHEAL,501,0,9,492,150,300
2024-10-16,PHC_001,DENGUE_TEST_KIT,81,0,4,77,50,120
2024-10-16,PHC_001,TETANUS_TOXOID,274,0,1,273,100,200
2024-10-16,PHC_001,ORAL_ANTIBIOTIC_PEDIATRIC,211,0,5,206,150,300
2024-10-16,PHC_002,ORS_SACHET,583,0,16,567,200,400
2024-10-16,PHC_002,PARACETAMOL_500MG,1366,0,25,1341,500,1000
2024-10-16,PHC_002,AMOXICILLIN_500MG,412,0,12,400,300,600
2024-10-16,PHC_002,ANTIMALARIAL_ACT,215,0,2,213,100,250
2024-10-16,PHC_002,ANTIVENOM_VIAL,19,0,0,19,10,25
2024-10-16,PHC_002,INSULIN_VIAL,94,0,1,93,40,80
2024-10-16,PHC_002,ORAL_REHYDRATION_IV,299,0,4,295,80,150
2024-10-16,PHC_002,MEASLES_VACCINE,341,0,2,339,150,300
2024-10-16,PHC_002,ANTIHISTAMINE,696,0,5,691,200,400
2024-10-16,PHC_002,IBUPROFEN_400MG,832,0,17,815,300,600
2024-10-16,PHC_002,COUGH_SYRUP,279,0,2,277,100,200
2024-10-16,PHC_002,ANTIDIARRHEAL,311,0,12,299,150,300
2024-10-16,PHC_002,DENGUE_TEST_KIT,67,0,0,67,50,120
2024-10-16,PHC_002,TETANUS_TOXOID,223,0,5,218,100,200
2024-10-16,PHC_002,ORAL_ANTIBIOTIC_PEDIATRIC,305,0,8,297,150,300
2024-10-16,PHC_003,ORS_SACHET,677,0,6,671,200,400
2024-10-16,PHC_003,PARACETAMOL_500MG,1781,0,10,1771,500,1000
2024-10-16,PHC_003,AMOXICILLIN_500MG,931,0,3,928,300,600
2024-10-16,PHC_003,ANTIMALARIAL_ACT,185,0,0,185,100,250
2024-10-16,PHC_003,ANTIVENOM_VIAL,30,0,0,30,10,25
2024-10-16,PHC_003,INSULIN_VIAL,106,0,2,104,40,80
2024-10-16,PHC_003,ORAL_REHYDRATION_IV,150,0,1,149,80,150
2024-10-16,PHC_003,MEASLES_VACCINE,321,0,0,321,150,300
2024-10-16,PHC_003,ANTIHISTAMINE,326,0,3,323,200,400
2024-10-16,PHC_003,IBUPROFEN_400MG,790,0,6,784,300,600
2024-10-16,PHC_003,COUGH_SYRUP,215,0,4,211,100,200
2024-10-16,PHC_003,ANTIDIARRHEAL,302,0,4,298,150,300
2024-10-16,PHC_003,DENGUE_TEST_KIT,62,0,0,62,50,120
2024-10-16,PHC_003,TETANUS_TOXOID,184,0,0,184,100,200
2024-10-16,PHC_003,ORAL_ANTIBIOTIC_PEDIATRIC,224,0,1,223,150,300
2024-10-16,PHC_004,ORS_SACHET,427,0,13,414,200,400
2024-10-16,PHC_004,PARACETAMOL_500MG,1457,0,29,1428,500,1000
2024-10-16,PHC_004,AMOXICILLIN_500MG,1094,0,19,1075,300,600
2024-10-16,PHC_004,ANTIMALARIAL_ACT,133,0,2,131,100,250
2024-10-16,PHC_004,ANTIVENOM_VIAL,33,0,0,33,10,25
2024-10-16,PHC_004,INSULIN_VIAL,87,0,3,84,40,80
2024-10-16,PHC_004,ORAL_REHYDRATION_IV,123,0,6,117,80,150
2024-10-16,PHC_004,MEASLES_VACCINE,433,0,4,429,150,300
2024-10-16,PHC_004,ANTIHISTAMINE,428,0,9,419,200,400
2024-10-16,PHC_004,IBUPROFEN_400MG,821,0,23,798,300,600
2024-10-16,PHC_004,COUGH_SYRUP,251,0,4,247,100,200
2024-10-16,PHC_004,ANTIDIARRHEAL,496,0,6,490,150,300
2024-10-16,PHC_004,DENGUE_TEST_KIT,150,0,1,149,50,120
2024-10-16,PHC_004,TETANUS_TOXOID,236,0,0,236,100,200
2024-10-16,PHC_004,ORAL_ANTIBIOTIC_PEDIATRIC,245,0,5,240,150,300
2024-10-16,PHC_005,ORS_SACHET,678,0,13,665,200,400
2024-10-16,PHC_005,PARACETAMOL_500MG,1341,0,20,1321,500,1000
2024-10-16,PHC_005,AMOXICILLIN_500MG,535,0,16,519,300,600
2024-10-16,PHC_005,ANTIMALARIAL_ACT,192,0,9,183,100,250
2024-10-16,PHC_005,ANTIVENOM_VIAL,39,0,1,38,10,25
2024-10-16,PHC_005,INSULIN_VIAL,128,0,5,123,40,80
2024-10-16,PHC_005,ORAL_REHYDRATION_IV,207,0,7,200,80,150
2024-10-16,PHC_005,MEASLES_VACCINE,516,0,4,512,150,300
2024-10-16,PHC_005,ANTIHISTAMINE,532,0,7,525,200,400
2024-10-16,PHC_005,IBUPROFEN_400MG,455,0,16,439,300,600
2024-10-16,PHC_005,COUGH_SYRUP,189,0,8,181,100,200
2024-10-16,PHC_005,ANTIDIARRHEAL,521,0,8,513,150,300
2024-10-16,PHC_005,DENGUE_TEST_KIT,88,0,1,87,50,120
2024-10-16,PHC_005,TETANUS_TOXOID,156,0,2,154,100,200
2024-10-16,PHC_005,ORAL_ANTIBIOTIC_PEDIATRIC,254,0,11,243,150,300
2024-10-16,PHC_006,ORS_SACHET,242,0,9,233,200,400
2024-10-16,PHC_006,PARACETAMOL_500MG,1825,0,22,1803,500,1000
2024-10-16,PHC_006,AMOXICILLIN_500MG,996,0,9,987,300,600
2024-10-16,PHC_006,ANTIMALARIAL_ACT,189,0,1,188,100,250
2024-10-16,PHC_006,ANTIVENOM_VIAL,19,0,0,19,10,25
2024-10-16,PHC_006,INSULIN_VIAL,49,0,4,45,40,80
2024-10-16,PHC_006,ORAL_REHYDRATION_IV,108,0,7,101,80,150
2024-10-16,PHC_006,MEASLES_VACCINE,281,0,3,278,150,300
2024-10-16,PHC_006,ANTIHISTAMINE,273,0,5,268,200,400
2024-10-16,PHC_006,IBUPROFEN_400MG,526,0,14,512,300,600
2024-10-16,PHC_006,COUGH_SYRUP,300,0,3,297,100,200
2024-10-16,PHC_006,ANTIDIARRHEAL,190,0,7,183,150,300
2024-10-16,PHC_006,DENGUE_TEST_KIT,94,0,0,94,50,120
2024-10-16,PHC_006,TETANUS_TOXOID,186,0,3,183,100,200
2024-10-16,PHC_006,ORAL_ANTIBIOTIC_PEDIATRIC,260,0,7,253,150,300
2024-10-16,PHC_007,ORS_SACHET,522,0,13,509,200,400
2024-10-16,PHC_007,PARACETAMOL_500MG,1422,0,16,1406,500,1000
2024-10-16,PHC_007,AMOXICILLIN_500MG,411,0,8,403,300,600
