date,phc_id,total_beds,occupied_beds,available_beds,occupancy_pct,admissions,discharges
2024-11-17,PHC_029,20,4,16,20.0,2,1
2024-11-17,PHC_030,15,2,13,13.3,0,0
2024-11-17,PHC_031,20,4,16,20.0,2,3
2024-11-17,PHC_032,15,1,14,6.7,0,0
2024-11-17,PHC_033,20,3,17,15.0,3,1
2024-11-17,PHC_034,25,2,23,8.0,1,0
2024-11-17,PHC_035,20,2,18,10.0,0,0
2024-11-17,PHC_036,20,3,17,15.0,1,0
2024-11-17,PHC_037,15,4,11,26.7,1,0
2024-11-17,PHC_038,30,1,29,3.3,1,0
2024-11-17,PHC_039,30,4,26,13.3,1,0
2024-11-17,PHC_040,25,1,24,4.0,0,0
2024-11-17,PHC_041,30,4,26,13.3,0,0
2024-11-17,PHC_042,20,2,18,10.0,0,0
2024-11-17,PHC_043,20,5,15,25.0,1,3
2024-11-17,PHC_044,25,4,21,16.0,0,0
2024-11-17,PHC_045,20,4,16,20.0,2,1
2024-11-17,PHC_046,20,1,19,5.0,0,0
2024-11-17,PHC_047,20,2,18,10.0,1,0
2024-11-17,PHC_048,15,1,14,6.7,0,0
2024-11-17,PHC_049,30,2,28,6.7,0,1
2024-11-17,PHC_050,40,0,40,0.0,0,0
2024-11-17,PHC_051,30,1,29,3.3,1,2
2024-11-17,PHC_052,25,2,23,8.0,1,1
2024-11-17,PHC_053,20,3,17,15.0,0,1
2024-11-17,PHC_054,15,1,14,6.7,0,2
2024-11-17,PHC_055,30,6,24,20.0,1,1
2024-11-17,PHC_056,25,0,25,0.0,0,0
2024-11-17,PHC_057,30,4,26,13.3,1,0
2024-11-17,PHC_058,20,7,13,35.0,0,1
2024-11-17,PHC_059,30,5,25,16.7,1,1
2024-11-17,PHC_060,20,10,10,50.0,0,2
2024-11-17,PHC_061,20,2,18,10.0,0,0
2024-11-17,PHC_062,20,4,16,20.0,0,0
2024-11-17,PHC_063,20,3,17,15.0,0,1
2024-11-17,PHC_064,20,0,20,0.0,0,0
2024-11-17,PHC_065,15,4,11,26.7,1,1
2024-11-17,PHC_066,25,1,24,4.0,0,0
2024-11-17,PHC_067,20,1,19,5.0,0,1
2024-11-17,PHC_068,15,2,13,13.3,0,1
2024-11-17,PHC_069,15,15,0,100.0,0,4
2024-11-17,PHC_070,25,4,21,16.0,1,3
2024-11-17,PHC_071,15,10,5,66.7,5,1
2024-11-17,PHC_072,25,8,17,32.0,2,0
2024-11-17,PHC_073,20,0,20,0.0,0,0
2024-11-17,PHC_074,30,2,28,6.7,0,0
2024-11-17,PHC_075,15,0,15,0.0,0,0
2024-11-17,PHC_076,15,1,14,6.7,1,2
2024-11-17,PHC_077,20,1,19,5.0,1,0
2024-11-17,PHC_078,30,10,20,33.3,4,0
2024-11-17,PHC_079,25,5,20,20.0,1,1
2024-11-17,PHC_080,20,1,19,5.0,0,0
2024-11-17,PHC_081,25,2,23,8.0,0,0
2024-11-17,PHC_082,30,1,29,3.3,1,0
2024-11-17,PHC_083,30,0,30,0.0,0,2
2024-11-17,PHC_084,20,1,19,5.0,0,0
2024-11-17,PHC_085,20,2,18,10.0,0,1
2024-11-17,PHC_086,15,2,13,13.3,1,0
2024-11-17,PHC_087,25,0,25,0.0,0,0
2024-11-17,PHC_088,25,4,21,16.0,2,1
2024-11-17,PHC_089,15,5,10,33.3,1,3
2024-11-17,PHC_090,15,4,11,26.7,1,2
2024-11-18,PHC_001,25,3,22,12.0,0,1
2024-11-18,PHC_002,30,1,29,3.3,0,0
2024-11-18,PHC_003,30,2,28,6.7,0,1
2024-11-18,PHC_004,20,11,9,55.0,1,1
2024-11-18,PHC_005,20,2,18,10.0,0,1
2024-11-18,PHC_006,40,2,38,5.0,0,2
2024-11-18,PHC_007,15,3,12,20.0,0,1
2024-11-18,PHC_008,15,13,2,86.7,1,1
2024-11-18,PHC_009,30,13,17,43.3,2,4
2024-11-18,PHC_010,15,2,13,13.3,0,1
2024-11-18,PHC_011,30,1,29,3.3,0,2
2024-11-18,PHC_012,15,1,14,6.7,0,0
2024-11-18,PHC_013,20,12,8,60.0,2,1
2024-11-18,PHC_014,15,1,14,6.7,0,0
2024-11-18,PHC_015,30,7,23,23.3,1,2
2024-11-18,PHC_016,20,3,17,15.0,1,1
2024-11-18,PHC_017,20,4,16,20.0,1,0
2024-11-18,PHC_018,30,2,28,6.7,0,0
2024-11-18,PHC_019,25,3,22,12.0,1,0
2024-11-18,PHC_020,20,5,15,25.0,1,1
2024-11-18,PHC_021,20,2,18,10.0,0,1
2024-11-18,PHC_022,25,5,20,20.0,1,2
2024-11-18,PHC_023,30,2,28,6.7,2,1
2024-11-18,PHC_024,30,3,27,10.0,0,0
2024-11-18,PHC_025,15,1,14,6.7,0,0
2024-11-18,PHC_026,15,1,14,6.7,0,1
2024-11-18,PHC_027,20,2,18,10.0,0,0
2024-11-18,PHC_028,25,4,21,16.0,2,1
2024-11-18,PHC_029,20,4,16,20.0,1,1
2024-11-18,PHC_030,15,2,13,13.3,0,0
2024-11-18,PHC_031,20,4,16,20.0,1,1
2024-11-18,PHC_032,15,3,12,20.0,2,0
2024-11-18,PHC_033,20,3,17,15.0,0,0
2024-11-18,PHC_034,25,3,22,12.0,1,0
2024-11-18,PHC_035,20,1,19,5.0,0,1
2024-11-18,PHC_036,20,2,18,10.0,0,1
2024-11-18,PHC_037,15,6,9,40.0,2,0
2024-11-18,PHC_038,30,2,28,6.7,1,0
2024-11-18,PHC_039,30,5,25,16.7,1,0
2024-11-18,PHC_040,25,1,24,4.0,1,1
2024-11-18,PHC_041,30,6,24,20.0,2,0
2024-11-18,PHC_042,20,2,18,10.0,0,0
2024-11-18,PHC_043,20,5,15,25.0,1,1
2024-11-18,PHC_044,25,2,23,8.0,0,2
2024-11-18,PHC_045,20,6,14,30.0,2,0
2024-11-18,PHC_046,20,2,18,10.0,1,0
2024-11-18,PHC_047,20,2,18,10.0,0,0
2024-11-18,PHC_048,15,1,14,6.7,0,0
2024-11-18,PHC_049,30,1,29,3.3,1,2
2024-11-18,PHC_050,40,1,39,2.5,1,0
2024-11-18,PHC_051,30,2,28,6.7,1,0
2024-11-18,PHC_052,25,1,24,4.0,0,1
2024-11-18,PHC_053,20,4,16,20.0,2,1
2024-11-18,PHC_054,15,0,15,0.0,0,1
2024-11-18,PHC_055,30,6,24,20.0,1,1
2024-11-18,PHC_056,25,0,25,0.0,0,0
2024-11-18,PHC_057,30,4,26,13.3,1,1
2024-11-18,PHC_058,20,9,11,45.0,2,0
2024-11-18,PHC_059,30,3,27,10.0,1,3
2024-11-18,PHC_060,20,6,14,30.0,0,4
2024-11-18,PHC_061,20,2,18,10.0,1,1
2024-11-18,PHC_062,20,4,16,20.0,1,1
2024-11-18,PHC_063,20,3,17,15.0,2,2
2024-11-18,PHC_064,20,0,20,0.0,0,0
2024-11-18,PHC_065,15,5,10,33.3,1,0
2024-11-18,PHC_066,25,2,23,8.0,1,0
2024-11-18,PHC_067,20,1,19,5.0,0,0
2024-11-18,PHC_068,15,3,12,20.0,1,0
2024-11-18,PHC_069,15,12,3,80.0,1,4
2024-11-18,PHC_070,25,6,19,24.0,3,1
2024-11-18,PHC_071,15,12,3,80.0,3,1
2024-11-18,PHC_072,25,7,18,28.0,1,2
2024-11-18,PHC_073,20,0,20,0.0,0,0
2024-11-18,PHC_074,30,1,29,3.3,0,1
2024-11-18,PHC_075,15,0,15,0.0,0,0
2024-11-18,PHC_076,15,1,14,6.7,0,0
2024-11-18,PHC_077,20,1,19,5.0,0,0
2024-11-18,PHC_078,30,9,21,30.0,0,1
2024-11-18,PHC_079,25,4,21,16.0,1,2
2024-11-18,PHC_080,20,0,20,0.0,0,1
2024-11-18,PHC_081,25,1,24,4.0,0,1
2024-11-18,PHC_082,30,1,29,3.3,0,0
2024-11-18,PHC_083,30,0,30,0.0,0,0
2024-11-18,PHC_084,20,1,19,5.0,0,0
2024-11-18,PHC_085,20,2,18,10.0,0,0
2024-11-18,PHC_086,15,1,14,6.7,0,1
2024-11-18,PHC_087,25,0,25,0.0,0,0
2024-11-18,PHC_088,25,5,20,20.0,1,0
2024-11-18,PHC_089,15,3,12,20.0,0,2
2024-11-18,PHC_090,15,2,13,13.3,0,2
2024-11-19,PHC_001,25,2,23,8.0,0,1
2024-11-19,PHC_002,30,1,29,3.3,0,0
2024-11-19,PHC_003,30,2,28,6.7,0,0
2024-11-19,PHC_004,20,8,12,40.0,1,4
2024-11-19,PHC_005,20,2,18,10.0,1,1
2024-11-19,PHC_006,40,2,38,5.0,0,0
2024-11-19,PHC_007,15,2,13,13.3,0,1
2024-11-19,PHC_008,15,10,5,66.7,1,4
2024-11-19,PHC_009,30,10,20,33.3,0,3
2024-11-19,PHC_010,15,1,14,6.7,0,1
2024-11-19,PHC_011,30,2,28,6.7,1,0
2024-11-19,PHC_012,15,1,14,6.7,0,0
2024-11-19,PHC_013,20,13,7,65.0,3,2
2024-11-19,PHC_014,15,1,14,6.7,0,0
2024-11-19,PHC_015,30,10,20,33.3,5,2
2024-11-19,PHC_016,20,3,17,15.0,2,2
2024-11-19,PHC_017,20,3,17,15.0,1,2
2024-11-19,PHC_018,30,1,29,3.3,0,1
2024-11-19,PHC_019,25,4,21,16.0,1,0
2024-11-19,PHC_020,20,5,15,25.0,0,0
2024-11-19,PHC_021,20,1,19,5.0,0,1
2024-11-19,PHC_022,25,6,19,24.0,3,2
2024-11-19,PHC_023,30,2,28,6.7,0,0
2024-11-19,PHC_024,30,3,27,10.0,0,0
2024-11-19,PHC_025,15,0,15,0.0,0,1
2024-11-19,PHC_026,15,2,13,13.3,1,0
2024-11-19,PHC_027,20,2,18,10.0,0,0
2024-11-19,PHC_028,25,4,21,16.0,0,0
2024-11-19,PHC_029,20,2,18,10.0,0,2
2024-11-19,PHC_030,15,2,13,13.3,0,0
2024-11-19,PHC_031,20,5,15,25.0,2,1
2024-11-19,PHC_032,15,3,12,20.0,1,1
2024-11-19,PHC_033,20,2,18,10.0,0,1
2024-11-19,PHC_034,25,3,22,12.0,1,1
2024-11-19,PHC_035,20,1,19,5.0,0,0
2024-11-19,PHC_036,20,3,17,15.0,1,0
2024-11-19,PHC_037,15,5,10,33.3,0,1
2024-11-19,PHC_038,30,3,27,10.0,1,0
2024-11-19,PHC_039,30,5,25,16.7,0,0
2024-11-19,PHC_040,25,1,24,4.0,0,0
2024-11-19,PHC_041,30,3,27,10.0,0,3
2024-11-19,PHC_042,20,3,17,15.0,1,0
2024-11-19,PHC_043,20,5,15,25.0,1,1
2024-11-19,PHC_044,25,1,24,4.0,0,1
2024-11-19,PHC_045,20,6,14,30.0,0,0
2024-11-19,PHC_046,20,3,17,15.0,2,1
2024-11-19,PHC_047,20,2,18,10.0,1,1
2024-11-19,PHC_048,15,2,13,13.3,1,0
2024-11-19,PHC_049,30,2,28,6.7,1,0
2024-11-19,PHC_050,40,1,39,2.5,0,0
2024-11-19,PHC_051,30,2,28,6.7,0,0
2024-11-19,PHC_052,25,2,23,8.0,1,0
2024-11-19,PHC_053,20,4,16,20.0,1,1
2024-11-19,PHC_054,15,1,14,6.7,1,0
2024-11-19,PHC_055,30,3,27,10.0,0,3
2024-11-19,PHC_056,25,0,25,0.0,0,0
2024-11-19,PHC_057,30,4,26,13.3,0,0
2024-11-19,PHC_058,20,9,11,45.0,2,2
2024-11-19,PHC_059,30,6,24,20.0,3,0
2024-11-19,PHC_060,20,6,14,30.0,2,2
2024-11-19,PHC_061,20,1,19,5.0,0,1
2024-11-19,PHC_062,20,4,16,20.0,0,0
2024-11-19,PHC_063,20,3,17,15.0,1,1
2024-11-19,PHC_064,20,0,20,0.0,0,0
2024-11-19,PHC_065,15,4,11,26.7,1,2
2024-11-19,PHC_066,25,2,23,8.0,0,0
2024-11-19,PHC_067,20,1,19,5.0,0,0
2024-11-19,PHC_068,15,2,13,13.3,0,1
2024-11-19,PHC_069,15,12,3,80.0,1,1
2024-11-19,PHC_070,25,6,19,24.0,0,0
2024-11-19,PHC_071,15,13,2,86.7,4,3
2024-11-19,PHC_072,25,5,20,20.0,2,4
2024-11-19,PHC_073,20,0,20,0.0,0,0
2024-11-19,PHC_074,30,2,28,6.7,1,0
2024-11-19,PHC_075,15,0,15,0.0,0,0
2024-11-19,PHC_076,15,2,13,13.3,1,0
2024-11-19,PHC_077,20,1,19,5.0,0,0
2024-11-19,PHC_078,30,6,24,20.0,1,4
2024-11-19,PHC_079,25,3,22,12.0,0,1
2024-11-19,PHC_080,20,1,19,5.0,1,0
2024-11-19,PHC_081,25,2,23,8.0,1,0
2024-11-19,PHC_082,30,1,29,3.3,0,0
2024-11-19,PHC_083,30,1,29,3.3,1,0
2024-11-19,PHC_084,20,2,18,10.0,1,0
2024-11-19,PHC_085,20,3,17,15.0,1,0
2024-11-19,PHC_086,15,1,14,6.7,1,1
2024-11-19,PHC_087,25,2,23,8.0,2,0
2024-11-19,PHC_088,25,5,20,20.0,1,1
2024-11-19,PHC_089,15,2,13,13.3,1,2
2024-11-19,PHC_090,15,3,12,20.0,2,1
2024-11-20,PHC_001,25,0,25,0.0,0,2
2024-11-20,PHC_002,30,0,30,0.0,0,1
2024-11-20,PHC_003,30,1,29,3.3,0,1
2024-11-20,PHC_004,20,10,10,50.0,4,2
2024-11-20,PHC_005,20,1,19,5.0,0,1
2024-11-20,PHC_006,40,2,38,5.0,0,0
2024-11-20,PHC_007,15,2,13,13.3,0,0
2024-11-20,PHC_008,15,9,6,60.0,1,2
2024-11-20,PHC_009,30,7,23,23.3,0,3
2024-11-20,PHC_010,15,0,15,0.0,0,1
2024-11-20,PHC_011,30,2,28,6.7,0,0
2024-11-20,PHC_012,15,1,14,6.7,1,1
2024-11-20,PHC_013,20,9,11,45.0,0,4
2024-11-20,PHC_014,15,1,14,6.7,0,0
2024-11-20,PHC_015,30,12,18,40.0,2,0
2024-11-20,PHC_016,20,4,16,20.0,1,0
2024-11-20,PHC_017,20,3,17,15.0,0,0
2024-11-20,PHC_018,30,1,29,3.3,0,0
2024-11-20,PHC_019,25,4,21,16.0,0,0
2024-11-20,PHC_020,20,4,16,20.0,0,1
2024-11-20,PHC_021,20,3,17,15.0,2,0
2024-11-20,PHC_022,25,5,20,20.0,0,1
2024-11-20,PHC_023,30,1,29,3.3,0,1
2024-11-20,PHC_024,30,3,27,10.0,0,0
2024-11-20,PHC_025,15,0,15,0.0,0,0
2024-11-20,PHC_026,15,1,14,6.7,0,1
2024-11-20,PHC_027,20,2,18,10.0,0,0
2024-11-20,PHC_028,25,2,23,8.0,0,2
2024-11-20,PHC_029,20,1,19,5.0,0,1
2024-11-20,PHC_030,15,1,14,6.7,0,1
2024-11-20,PHC_031,20,5,15,25.0,0,0
2024-11-20,PHC_032,15,5,10,33.3,2,0
2024-11-20,PHC_033,20,2,18,10.0,1,1
2024-11-20,PHC_034,25,4,21,16.0,1,0
2024-11-20,PHC_035,20,0,20,0.0,0,1
2024-11-20,PHC_036,20,2,18,10.0,0,1
2024-11-20,PHC_037,15,3,12,20.0,0,2
2024-11-20,PHC_038,30,3,27,10.0,0,0
2024-11-20,PHC_039,30,6,24,20.0,2,1
2024-11-20,PHC_040,25,1,24,4.0,0,0
2024-11-20,PHC_041,30,2,28,6.7,0,1
2024-11-20,PHC_042,20,5,15,25.0,2,0
2024-11-20,PHC_043,20,4,16,20.0,0,1
2024-11-20,PHC_044,25,1,24,4.0,0,0
2024-11-20,PHC_045,20,5,15,25.0,1,2
2024-11-20,PHC_046,20,3,17,15.0,0,0
2024-11-20,PHC_047,20,2,18,10.0,0,0
2024-11-20,PHC_048,15,2,13,13.3,1,1
2024-11-20,PHC_049,30,2,28,6.7,0,0
2024-11-20,PHC_050,40,0,40,0.0,0,1
2024-11-20,PHC_051,30,4,26,13.3,2,0
2024-11-20,PHC_052,25,2,23,8.0,0,0
2024-11-20,PHC_053,20,4,16,20.0,1,1
2024-11-20,PHC_054,15,1,14,6.7,0,0
2024-11-20,PHC_055,30,2,28,6.7,0,1
2024-11-20,PHC_056,25,0,25,0.0,0,0
2024-11-20,PHC_057,30,3,27,10.0,0,1
2024-11-20,PHC_058,20,8,12,40.0,1,2
2024-11-20,PHC_059,30,7,23,23.3,2,1
2024-11-20,PHC_060,20,4,16,20.0,1,3
2024-11-20,PHC_061,20,2,18,10.0,1,0
2024-11-20,PHC_062,20,4,16,20.0,0,0
2024-11-20,PHC_063,20,5,15,25.0,2,0
2024-11-20,PHC_064,20,0,20,0.0,0,0
2024-11-20,PHC_065,15,3,12,20.0,1,2
2024-11-20,PHC_066,25,2,23,8.0,1,1
2024-11-20,PHC_067,20,2,18,10.0,1,0
2024-11-20,PHC_068,15,2,13,13.3,0,0
2024-11-20,PHC_069,15,7,8,46.7,0,5
2024-11-20,PHC_070,25,6,19,24.0,1,1
2024-11-20,PHC_071,15,11,4,73.3,4,6
2024-11-20,PHC_072,25,5,20,20.0,0,0
2024-11-20,PHC_073,20,0,20,0.0,0,0
2024-11-20,PHC_074,30,2,28,6.7,0,0
2024-11-20,PHC_075,15,0,15,0.0,0,0
2024-11-20,PHC_076,15,2,13,13.3,0,0
2024-11-20,PHC_077,20,2,18,10.0,2,1
2024-11-20,PHC_078,30,7,23,23.3,2,1
2024-11-20,PHC_079,25,1,24,4.0,0,2
2024-11-20,PHC_080,20,0,20,0.0,0,1
2024-11-20,PHC_081,25,1,24,4.0,0,1
2024-11-20,PHC_082,30,1,29,3.3,0,0
2024-11-20,PHC_083,30,1,29,3.3,0,0
2024-11-20,PHC_084,20,2,18,10.0,0,0
2024-11-20,PHC_085,20,2,18,10.0,0,1
2024-11-20,PHC_086,15,3,12,20.0,2,0
2024-11-20,PHC_087,25,3,22,12.0,1,0
2024-11-20,PHC_088,25,3,22,12.0,0,2
2024-11-20,PHC_089,15,3,12,20.0,1,0
2024-11-20,PHC_090,15,4,11,26.7,1,0
2024-11-21,PHC_001,25,0,25,0.0,0,0
2024-11-21,PHC_002,30,1,29,3.3,1,0
2024-11-21,PHC_003,30,1,29,3.3,0,0
2024-11-21,PHC_004,20,7,13,35.0,0,3
2024-11-21,PHC_005,20,1,19,5.0,0,0
2024-11-21,PHC_006,40,1,39,2.5,0,1
2024-11-21,PHC_007,15,1,14,6.7,0,1
2024-11-21,PHC_008,15,8,7,53.3,1,2
2024-11-21,PHC_009,30,3,27,10.0,0,4
2024-11-21,PHC_010,15,0,15,0.0,0,0
2024-11-21,PHC_011,30,2,28,6.7,1,1
2024-11-21,PHC_012,15,2,13,13.3,1,0
2024-11-21,PHC_013,20,7,13,35.0,1,3
2024-11-21,PHC_014,15,0,15,0.0,0,1
2024-11-21,PHC_015,30,13,17,43.3,3,2
2024-11-21,PHC_016,20,5,15,25.0,2,1
2024-11-21,PHC_017,20,2,18,10.0,1,2
2024-11-21,PHC_018,30,0,30,0.0,0,1
2024-11-21,PHC_019,25,4,21,16.0,0,0
2024-11-21,PHC_020,20,4,16,20.0,1,1
2024-11-21,PHC_021,20,4,16,20.0,1,0
2024-11-21,PHC_022,25,6,19,24.0,2,1
2024-11-21,PHC_023,30,1,29,3.3,0,0
2024-11-21,PHC_024,30,4,26,13.3,1,0
2024-11-21,PHC_025,15,0,15,0.0,0,0
2024-11-21,PHC_026,15,0,15,0.0,0,1
2024-11-21,PHC_027,20,1,19,5.0,0,1
2024-11-21,PHC_028,25,2,23,8.0,0,0
2024-11-21,PHC_029,20,0,20,0.0,0,1
2024-11-21,PHC_030,15,2,13,13.3,2,1
2024-11-21,PHC_031,20,4,16,20.0,0,1
2024-11-21,PHC_032,15,3,12,20.0,0,2
2024-11-21,PHC_033,20,1,19,5.0,0,1
2024-11-21,PHC_034,25,4,21,16.0,1,1
2024-11-21,PHC_035,20,0,20,0.0,0,0
2024-11-21,PHC_036,20,3,17,15.0,1,0
2024-11-21,PHC_037,15,1,14,6.7,0,2
2024-11-21,PHC_038,30,4,26,13.3,2,1
2024-11-21,PHC_039,30,6,24,20.0,2,2
2024-11-21,PHC_040,25,1,24,4.0,0,0
2024-11-21,PHC_041,30,2,28,6.7,0,0
2024-11-21,PHC_042,20,6,14,30.0,1,0
2024-11-21,PHC_043,20,6,14,30.0,3,1
2024-11-21,PHC_044,25,2,23,8.0,1,0
2024-11-21,PHC_045,20,4,16,20.0,0,1
2024-11-21,PHC_046,20,2,18,10.0,0,1
2024-11-21,PHC_047,20,2,18,10.0,0,0
2024-11-21,PHC_048,15,2,13,13.3,0,0
2024-11-21,PHC_049,30,5,25,16.7,3,0
2024-11-21,PHC_050,40,0,40,0.0,0,0
2024-11-21,PHC_051,30,4,26,13.3,1,1
2024-11-21,PHC_052,25,2,23,8.0,0,0
2024-11-21,PHC_053,20,4,16,20.0,0,0
2024-11-21,PHC_054,15,1,14,6.7,0,0
2024-11-21,PHC_055,30,1,29,3.3,0,1
2024-11-21,PHC_056,25,1,24,4.0,1,0
2024-11-21,PHC_057,30,3,27,10.0,0,0
2024-11-21,PHC_058,20,6,14,30.0,1,3
2024-11-21,PHC_059,30,5,25,16.7,0,2
2024-11-21,PHC_060,20,4,16,20.0,0,0
2024-11-21,PHC_061,20,2,18,10.0,0,0
2024-11-21,PHC_062,20,6,14,30.0,3,1
2024-11-21,PHC_063,20,4,16,20.0,0,1
2024-11-21,PHC_064,20,0,20,0.0,0,0
2024-11-21,PHC_065,15,2,13,13.3,0,1
2024-11-21,PHC_066,25,2,23,8.0,0,0
2024-11-21,PHC_067,20,1,19,5.0,0,1
2024-11-21,PHC_068,15,3,12,20.0,2,1
2024-11-21,PHC_069,15,5,10,33.3,0,2
2024-11-21,PHC_070,25,7,18,28.0,2,1
2024-11-21,PHC_071,15,14,1,93.3,3,0
2024-11-21,PHC_072,25,7,18,28.0,3,1
2024-11-21,PHC_073,20,1,19,5.0,1,0
2024-11-21,PHC_074,30,3,27,10.0,1,0
2024-11-21,PHC_075,15,0,15,0.0,0,0
2024-11-21,PHC_076,15,2,13,13.3,1,1
2024-11-21,PHC_077,20,0,20,0.0,0,2
2024-11-21,PHC_078,30,6,24,20.0,0,1
2024-11-21,PHC_079,25,0,25,0.0,0,1
2024-11-21,PHC_080,20,0,20,0.0,0,0
2024-11-21,PHC_081,25,0,25,0.0,0,1
2024-11-21,PHC_082,30,0,30,0.0,0,1
2024-11-21,PHC_083,30,2,28,6.7,1,0
2024-11-21,PHC_084,20,3,17,15.0,1,0
2024-11-21,PHC_085,20,3,17,15.0,1,0
2024-11-21,PHC_086,15,4,11,26.7,1,0
2024-11-21,PHC_087,25,3,22,12.0,0,0
2024-11-21,PHC_088,25,3,22,12.0,1,1
2024-11-21,PHC_089,15,2,13,13.3,0,1
2024-11-21,PHC_090,15,4,11,26.7,0,0
2024-11-22,PHC_001,25,0,25,0.0,0,0
2024-11-22,PHC_002,30,2,28,6.7,1,0
2024-11-22,PHC_003,30,2,28,6.7,1,0
2024-11-22,PHC_004,20,5,15,25.0,0,2
2024-11-22,PHC_005,20,1,19,5.0,0,0
2024-11-22,PHC_006,40,0,40,0.0,0,1
2024-11-22,PHC_007,15,0,15,0.0,0,1
2024-11-22,PHC_008,15,8,7,53.3,2,2
2024-11-22,PHC_009,30,3,27,10.0,1,1
2024-11-22,PHC_010,15,0,15,0.0,0,0
2024-11-22,PHC_011,30,3,27,10.0,1,0
2024-11-22,PHC_012,15,4,11,26.7,2,0
2024-11-22,PHC_013,20,6,14,30.0,1,2
2024-11-22,PHC_014,15,0,15,0.0,0,0
2024-11-22,PHC_015,30,16,14,53.3,5,2
2024-11-22,PHC_016,20,5,15,25.0,0,0
2024-11-22,PHC_017,20,1,19,5.0,0,1
2024-11-22,PHC_018,30,1,29,3.3,1,0
2024-11-22,PHC_019,25,3,22,12.0,1,2
2024-11-22,PHC_020,20,2,18,10.0,0,2
2024-11-22,PHC_021,20,3,17,15.0,0,1
2024-11-22,PHC_022,25,5,20,20.0,0,1
2024-11-22,PHC_023,30,1,29,3.3,1,1
2024-11-22,PHC_024,30,4,26,13.3,1,1
2024-11-22,PHC_025,15,0,15,0.0,0,0
2024-11-22,PHC_026,15,1,14,6.7,1,0
2024-11-22,PHC_027,20,0,20,0.0,0,1
2024-11-22,PHC_028,25,2,23,8.0,0,0
2024-11-22,PHC_029,20,1,19,5.0,1,0
2024-11-22,PHC_030,15,2,13,13.3,0,0
2024-11-22,PHC_031,20,3,17,15.0,0,1
2024-11-22,PHC_032,15,2,13,13.3,0,1
2024-11-22,PHC_033,20,2,18,10.0,1,0
2024-11-22,PHC_034,25,5,20,20.0,1,0
2024-11-22,PHC_035,20,0,20,0.0,0,0
2024-11-22,PHC_036,20,4,16,20.0,1,0
2024-11-22,PHC_037,15,2,13,13.3,2,1
2024-11-22,PHC_038,30,3,27,10.0,0,1
2024-11-22,PHC_039,30,3,27,10.0,0,3
2024-11-22,PHC_040,25,1,24,4.0,0,0
2024-11-22,PHC_041,30,3,27,10.0,2,1
2024-11-22,PHC_042,20,5,15,25.0,0,1
2024-11-22,PHC_043,20,6,14,30.0,1,1
2024-11-22,PHC_044,25,2,23,8.0,1,1
2024-11-22,PHC_045,20,2,18,10.0,0,2
2024-11-22,PHC_046,20,2,18,10.0,0,0
2024-11-22,PHC_047,20,0,20,0.0,0,2
2024-11-22,PHC_048,15,2,13,13.3,1,1
2024-11-22,PHC_049,30,6,24,20.0,2,1
2024-11-22,PHC_050,40,0,40,0.0,0,0
2024-11-22,PHC_051,30,4,26,13.3,1,1
2024-11-22,PHC_052,25,3,22,12.0,1,0
2024-11-22,PHC_053,20,4,16,20.0,1,1
2024-11-22,PHC_054,15,2,13,13.3,1,0
2024-11-22,PHC_055,30,1,29,3.3,0,0
2024-11-22,PHC_056,25,1,24,4.0,0,0
2024-11-22,PHC_057,30,3,27,10.0,1,1
2024-11-22,PHC_058,20,6,14,30.0,1,1
2024-11-22,PHC_059,30,4,26,13.3,1,2
2024-11-22,PHC_060,20,2,18,10.0,0,2
2024-11-22,PHC_061,20,1,19,5.0,0,1
2024-11-22,PHC_062,20,6,14,30.0,1,1
2024-11-22,PHC_063,20,5,15,25.0,1,0
2024-11-22,PHC_064,20,0,20,0.0,0,0
2024-11-22,PHC_065,15,2,13,13.3,0,0
2024-11-22,PHC_066,25,3,22,12.0,1,0
2024-11-22,PHC_067,20,1,19,5.0,0,0
2024-11-22,PHC_068,15,2,13,13.3,0,1
2024-11-22,PHC_069,15,5,10,33.3,1,1
2024-11-22,PHC_070,25,9,16,36.0,3,1
2024-11-22,PHC_071,15,14,1,93.3,4,4
2024-11-22,PHC_072,25,6,19,24.0,1,2
2024-11-22,PHC_073,20,1,19,5.0,0,0
2024-11-22,PHC_074,30,1,29,3.3,0,2
2024-11-22,PHC_075,15,1,14,6.7,1,0
2024-11-22,PHC_076,15,2,13,13.3,0,0
2024-11-22,PHC_077,20,1,19,5.0,1,0
2024-11-22,PHC_078,30,4,26,13.3,0,2
2024-11-22,PHC_079,25,0,25,0.0,0,0
2024-11-22,PHC_080,20,0,20,0.0,0,0
2024-11-22,PHC_081,25,0,25,0.0,0,0
2024-11-22,PHC_082,30,0,30,0.0,0,0
2024-11-22,PHC_083,30,3,27,10.0,1,0
2024-11-22,PHC_084,20,2,18,10.0,0,1
2024-11-22,PHC_085,20,3,17,15.0,1,1
2024-11-22,PHC_086,15,5,10,33.3,1,0
2024-11-22,PHC_087,25,3,22,12.0,1,1
2024-11-22,PHC_088,25,2,23,8.0,0,1
2024-11-22,PHC_089,15,2,13,13.3,1,1
2024-11-22,PHC_090,15,3,12,20.0,0,1
2024-11-23,PHC_001,25,0,25,0.0,0,0
2024-11-23,PHC_002,30,1,29,3.3,0,1
2024-11-23,PHC_003,30,2,28,6.7,0,0
2024-11-23,PHC_004,20,3,17,15.0,1,3
2024-11-23,PHC_005,20,1,19,5.0,0,0
